"Location","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Sub-Saharan Africa (IFC classification)","CAA","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Population density (people per sq. km of land area)","EN.POP.DNST","","2.45469999036887","2.4987254807538","2.54545089730007","2.59481042730104","2.64668207647115","2.7013290956371","2.75860862306976","2.81752223185335","2.87673761597483","2.93542328806703","2.99326623647629","3.05092458826929","3.1097675687823","3.17171819320042","3.23827249670936","3.30928761758002","3.38460143182767","3.46557995441266","3.55388134450544","3.65034029984911","3.7562152878102","3.87029760184918","3.98793219686025","4.10275771292818","4.2103903817137","4.30866801502456","4.39935150406113","4.48678127708755","4.57736042890622","4.67563003627725","4.78279880574015","4.8970897942149","5.01644354553918","5.13761758001862","5.25810619923593","5.37785964236412","5.49734020353783","5.61517223666891","5.72975536935375","5.84018106520274","5.94568846511927","6.04714116022986","6.14728562714694","6.24995184436097","6.3579842049504","6.47228161417702","6.592341648207","6.71788179395807","6.84812835082988","6.9824408488234","7.12096214966773","7.26381103727246","",
"Canada","CAN","Population density (people per sq. km of land area)","EN.POP.DNST","","2.00923515782135","2.04695436635579","2.08544335465623","2.12514199687469","2.16396089078915","2.20464924984962","2.24467779768208","2.28118735229851","2.31241841709087","2.34496910433925","2.38032783820549","2.41860744640958","2.45993109371409","2.50443305170391","2.55225979847166","2.58624007671405","2.61681133027841","2.64320377939871","2.66970619705702","2.70445625506543","2.73821659623182","2.7714270947082","2.79935910336053","2.82641136370884","2.85280381282915","2.88161556978548","2.91966468393393","2.95760382954437","3.01082860193699","3.05613563959351","3.09799868257691","3.13625838647563","3.17076794329142","3.20139374125063","3.22801646448951","3.26297546272012","3.29764854275192","3.32631734060885","3.35395243420857","3.38369892373792","3.41803110130192","3.44883328879608","3.48336340972848","3.51844337335088","3.55330339989729","3.58173081681331","3.61663736005129","3.65598905153236","3.69808478794217","3.73951026611287","3.77662530749952","3.82188087988027","",
"East Asia and the Pacific (IFC classification)","CEA","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Population density (people per sq. km of land area)","EN.POP.DNST","","135.85735","139.345375","142.356175","144.7307","146.4118","147.95005","149.794625","151.69285","153.409675","154.521925","155.334975","156.5239","157.683675","158.535125","158.4658","157.5626","157.02935","157.04345","157.359125","157.9852","158.85185","159.782725","160.469325","161.046625","161.759125","162.6031","163.62765","164.83465","166.1728","167.887975","169.99945","171.8841","173.456625","174.844875","176.017175","176.79625","177.22265","177.750025","178.599775","179.60625","180.74635","182.118825","183.475025","184.740625","185.927875","187.09835","188.777925","191.191875","193.595775","195.622725","197.80995","199.921525","",
"Channel Islands","CHI","Population density (people per sq. km of land area)","EN.POP.DNST","","569.067010309278","574.551546391753","580.386597938144","586.484536082474","592.742268041237","599.103092783505","605.541237113402","611.989690721649","618.407216494845","624.721649484536","630.994845360825","637.170103092784","642.927835051546","647.835051546392","651.634020618557","654.154639175258","655.618556701031","656.670103092784","658.216494845361","660.89175257732","664.886597938144","670.015463917526","676.072164948454","682.737113402062","689.711340206186","697.046391752577","704.721649484536","712.298969072165","719.216494845361","725.09793814433","729.731958762887","733.288659793814","736.19587628866","739.113402061856","742.525773195876","746.556701030928","751.077319587629","756.025773195876","761.247422680412","766.623711340206","772.159793814433","777.876288659794","783.70618556701","789.556701030928","795.350515463918","801.061855670103","806.685567010309","812.134020618557","817.345360824742","839.568421052632","844.247368421053","848.605263157895","",
"Chile","CHL","Population density (people per sq. km of land area)","EN.POP.DNST","","10.5519950721691","10.8235960254569","11.0983777429889","11.3714527417784","11.6391372530032","11.899631757611","12.1531232011534","12.4004333370991","12.6433092321514","12.8830003281634","13.1202853407789","13.3545832593621","13.584355481674","13.807446081675","14.0228423255489","14.2299174749708","14.4307938326797","14.6306319028636","14.8363217722976","15.0529957015972","15.2827571644529","15.5249041063465","15.7782771958705","16.0405295266377","16.3099315160612","16.5853036587531","16.8671933420485","17.1574256387082","17.4586056820688","17.7718376613246","18.0980455447782","18.4342906559503","18.7730696190615","19.1043909340822","19.4209569998332","19.7198277949032","20.0024450864253","20.2713655901831","20.5311082777876","20.7851202100246","21.0337806577256","21.2761817917722","21.5130727393038","21.7451851433429","21.9731618813985","22.1974709898162","22.4185267076602","22.636798416208","22.8527205285045","23.0666064137119","23.2786874001388","23.4889876965618","",
"China","CHN","Population density (people per sq. km of land area)","EN.POP.DNST","","70.7942685299841","71.3774933127489","73.1534342183555","74.8709454352476","76.6752971069263","78.842556111263","80.8956359991209","83.0355563417654","85.3421889155128","87.7319095787166","90.1752354609245","92.418613876247","94.5531736969911","96.5269178607229","98.2472146698344","99.7792534714777","101.148440674441","102.511088263327","103.887673239038","105.198859707336","106.555074656149","108.136011887532","109.709866179501","111.158819909471","112.682821187424","114.371391017023","116.220240966955","118.106614690879","119.931342214675","121.704072508797","123.376024667057","124.897345675439","126.341474920182","127.777563356212","129.172616826839","130.533648959848","131.876455377015","133.147967082213","134.305836088633","135.368288112116","136.355069308064","137.271700298269","138.129380400101","138.952202350729","139.771822810171","140.554446777882","141.290434300369","142.016245915353","142.724363291966","143.415328563697","144.104149606209","144.807983120947","",
"Cote d'Ivoire","CIV","Population density (people per sq. km of land area)","EN.POP.DNST","","11.3272798742138","11.7625880503145","12.2322610062893","12.7348270440252","13.2696194968553","13.8366477987421","14.437855345912","15.0767264150943","15.7577421383648","16.4840062893082","17.2565849056604","18.0743176100629","18.9352358490566","19.8362767295597","20.7748270440252","21.7489528301887","22.7579088050314","23.8014842767296","24.8798867924528","25.9922924528302","27.1389119496855","28.3164685534591","29.5164937106918","30.7280911949686","31.9435","33.1560628930818","34.3670408805031","35.5860408805031","36.8274371069182","38.1000188679245","39.4027610062893","40.7263993710692","42.0608899371069","43.3926477987421","44.7088993710692","46.0138081761006","47.3023553459119","48.542358490566","49.6926037735849","50.7274591194969","51.6357641509434","52.4370660377358","53.1754748427673","53.9129716981132","54.6980943396226","55.5421918238994","56.4435880503145","57.4215220125786","58.494786163522","59.6748050314465","60.9746981132075","62.3891509433962","",
"Latin America and the Caribbean (IFC classification)","CLA","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East and North Africa (IFC classification)","CME","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Population density (people per sq. km of land area)","EN.POP.DNST","","11.5811152715195","11.8334031435764","12.0986122569863","12.3764125996911","12.6666899367477","12.9698758223858","13.28667258996","13.6175604493241","13.9630619195701","14.3237227898712","14.7000211546191","15.0924964566013","15.5018383364008","15.9288020139197","16.3740898225127","16.8380190814664","17.3210636542489","17.8242622326585","18.348810052675","18.8955617609105","19.4646739015464","20.0559285820059","20.6692369528887","21.3043493896892","21.9608174144825","22.6385267923251","23.3367498043198","24.0536354212942","24.7868143259081","25.5343847179032","26.2959086966639","27.0712085633898","27.8590404264771","28.6580525057646","29.4674853504263","30.2869602927799","31.117230437266","31.9602060459901","32.8185420236509","33.6944701825644","34.5887330498614","35.5017748725434","36.4351864779675","37.3907046603626","38.3696854308138","39.3728438154471","40.4004061686869","41.4525311501766","42.529129910516","43.6300120581329","44.7552875970468","45.9047428656047","",
"Congo, Rep.","COG","Population density (people per sq. km of land area)","EN.POP.DNST","","3.04526500732064","3.1261756954612","3.21074084919473","3.29889604685212","3.39064421669107","3.4858682284041","3.58473499267936","3.68783016105417","3.79591800878477","3.90948755490483","4.02891947291362","4.15389751098097","4.28335871156662","4.41581259150805","4.55022840409956","4.68607613469985","4.82377745241581","4.96441581259151","5.10958125915081","5.26035724743777","5.41718887262079","5.57953440702782","5.74633967789165","5.91605563689605","6.08759590043924","6.260878477306","6.43638360175695","6.61430453879941","6.79498682284041","6.97886676427526","7.16550512445095","7.3552532942899","7.55028989751098","7.75349048316252","7.96671449487555","8.19201171303075","8.42850073206442","8.67161639824305","8.91491654465593","9.15433089311859","9.38692825768668","9.61557540263543","9.84895461200586","10.0991742313324","10.3744275256223","10.6783396778917","11.0069048316252","11.351317715959","11.6988169838946","12.0401610541728","12.3729399707174","12.7000029282577","",
"Colombia","COL","Population density (people per sq. km of land area)","EN.POP.DNST","","14.8616457863903","15.3098756196485","15.7708084722848","16.2437449301487","16.7275673726904","17.2230365029292","17.7285606128887","18.2378963497071","18.7429202343398","19.2381982875169","19.7207616043263","20.1931401532222","20.6622397476341","21.1380829202343","21.6279846777828","22.1339765660207","22.6540243352862","23.1864227129338","23.7280180261379","24.2763325822443","24.8311599819739","25.3929634970708","25.9605912573231","26.5326994141505","27.1081793600721","27.6864596665164","28.267218566922","28.8499540333484","29.4342424515548","30.0197755745831","30.6059360072105","31.1925831455611","31.7804921135647","32.3708283010365","32.9643037404236","33.5611753041911","34.160755295178","34.7616547994592","35.3619783686345","35.9603280757098","36.5557890941866","37.1485389815232","37.7395682739973","38.3304398377648","38.922060387562","39.5145290671474","40.1067057232988","40.6967435781884","41.2821640378549","41.8610166741776","42.4324398377648","42.9963289770167","",
"Comoros","COM","Population density (people per sq. km of land area)","EN.POP.DNST","","104.112842557765","105.896292315959","107.740462117141","109.699086512628","111.810854379366","114.121977431488","116.632993014508","119.281569048898","121.975819451908","124.664159054272","127.289091886083","129.91348737238","132.756045137023","136.110693175712","140.173562600752","145.036002149382","150.590005373455","156.579795808705","162.642665233745","168.510478237507","174.098871574422","179.472326706072","184.689951638904","189.868350349275","195.092960773778","200.37345513165","205.680279419667","211.018269747448","216.392799570124","221.810854379366","227.280494357872","232.824288017195","238.484685652875","244.312197743149","250.346587855991","256.608275120903","263.098871574422","269.816227834498","276.747984954326","283.886082751209","291.228371843095","298.779150994089","306.550779150994","314.556152606126","322.801182160129","331.287479849543","339.997850617947","348.893605588393","357.924234282644","367.050510478238","376.257925846319","385.547017732402","",
